iShares Russell 3000 ETF
Fund Holdings as of,"Jul 24, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"LXP","LXP INDUSTRIAL TRUST","Real Estate","Equity","919,568.82","0.00","919,568.82","15,122.00","60.81","United States","NYSE","USD","1.00","USD","-"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC","Financials","Equity","916,862.24","0.00","916,862.24","24,052.00","38.12","United States","NASDAQ","USD","1.00","USD","-"
"ITGR","INTEGER HOLDINGS CORP","Health Care","Equity","911,643.28","0.00","911,643.28","9,244.00","98.62","United States","NYSE","USD","1.00","USD","-"
"FOUR","SHIFT4 PAYMENTS INC CLASS A","Financials","Equity","908,254.75","0.00","908,254.75","18,785.00","48.35","United States","NYSE","USD","1.00","USD","-"
"QTWO","Q2 HOLDINGS INC","Information Technology","Equity","900,464.29","0.00","900,464.29","16,489.00","54.61","United States","NYSE","USD","1.00","USD","-"
"BOH","BANK OF HAWAII CORP","Financials","Equity","901,501.92","0.00","901,501.92","10,736.00","83.97","United States","NYSE","USD","1.00","USD","-"
"CSTM","CONSTELLIUM SE CLASS A","Materials","Equity","899,736.60","0.00","899,736.60","30,972.00","29.05","United States","NYSE","USD","1.00","USD","-"
"SDRL","SEADRILL LTD","Energy","Equity","900,262.41","0.00","900,262.41","20,037.00","44.93","United States","NYSE","USD","1.00","USD","-"
"UUUU","ENERGY FUELS INC","Energy","Equity","897,807.60","0.00","897,807.60","79,452.00","11.30","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"AWR","AMERICAN STATES WATER","Utilities","Equity","895,380.42","0.00","895,380.42","10,362.00","86.41","United States","NYSE","USD","1.00","USD","-"
"HLNE","HAMILTON LANE INC CLASS A","Financials","Equity","896,298.48","0.00","896,298.48","10,778.00","83.16","United States","NASDAQ","USD","1.00","USD","-"
"EEFT","EURONET WORLDWIDE INC","Financials","Equity","889,223.72","0.00","889,223.72","11,212.00","79.31","United States","NASDAQ","USD","1.00","USD","-"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","889,411.60","0.00","889,411.60","60,340.00","14.74","United States","NYSE","USD","1.00","USD","-"
"AAP","ADVANCE AUTO PARTS INC","Consumer Discretionary","Equity","883,314.00","0.00","883,314.00","15,830.00","55.80","United States","NYSE","USD","1.00","USD","-"
"CON","CONCENTRA GROUP HOLDINGS PARENT IN","Health Care","Equity","883,942.04","0.00","883,942.04","27,964.00","31.61","United States","NYSE","USD","1.00","USD","-"
"NIC","NICOLET BANKSHARES INC","Financials","Equity","883,994.04","0.00","883,994.04","5,211.00","169.64","United States","NYSE","USD","1.00","USD","-"
"AVNT","AVIENT CORP","Materials","Equity","879,276.00","0.00","879,276.00","23,385.00","37.60","United States","NYSE","USD","1.00","USD","-"
"NSIT","INSIGHT ENTERPRISES INC","Information Technology","Equity","879,433.75","0.00","879,433.75","7,475.00","117.65","United States","NASDAQ","USD","1.00","USD","-"
"MSGE","MADISON SQUARE GARDEN ENTERTAINMEN","Communication","Equity","879,506.58","0.00","879,506.58","11,533.00","76.26","United States","NYSE","USD","1.00","USD","-"
"BHE","BENCHMARK ELECTRONICS INC","Information Technology","Equity","877,664.20","0.00","877,664.20","10,822.00","81.10","United States","NYSE","USD","1.00","USD","-"
"BOKF","BOK FINANCIAL CORP","Financials","Equity","875,591.12","0.00","875,591.12","6,154.00","142.28","United States","NASDAQ","USD","1.00","USD","-"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Financials","Equity","874,565.12","0.00","874,565.12","36,608.00","23.89","United States","NYSE","USD","1.00","USD","-"
"ACAD","ACADIA PHARMACEUTICALS INC","Health Care","Equity","871,834.32","0.00","871,834.32","35,098.00","24.84","United States","NASDAQ","USD","1.00","USD","-"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Financials","Equity","872,796.54","0.00","872,796.54","37,653.00","23.18","United States","NASDAQ","USD","1.00","USD","-"
"CARG","CARGURUS INC CLASS A","Communication","Equity","873,159.42","0.00","873,159.42","26,166.00","33.37","United States","NASDAQ","USD","1.00","USD","-"
"AMRX","AMNEAL PHARMACEUTICALS INC CLASS A","Health Care","Equity","870,159.36","0.00","870,159.36","48,558.00","17.92","United States","NASDAQ","USD","1.00","USD","-"
"GPK","GRAPHIC PACKAGING HOLDING","Materials","Equity","870,998.76","0.00","870,998.76","79,038.00","11.02","United States","NYSE","USD","1.00","USD","-"
"HUBG","HUB GROUP INC CLASS A","Industrials","Equity","868,362.88","0.00","868,362.88","17,621.00","49.28","United States","NASDAQ","USD","1.00","USD","-"
"BCC","BOISE CASCADE","Industrials","Equity","866,203.52","0.00","866,203.52","11,128.00","77.84","United States","NYSE","USD","1.00","USD","-"
"MIAX","MIAMI INTERNATIONAL HOLDINGS INC","Financials","Equity","867,364.50","0.00","867,364.50","20,275.00","42.78","United States","NYSE","USD","1.00","USD","-"
"MMS","MAXIMUS INC","Industrials","Equity","863,902.26","0.00","863,902.26","14,478.00","59.67","United States","NYSE","USD","1.00","USD","-"
"CCC","CCC INTELLIGENT SOLUTIONS HOLDINGS","Information Technology","Equity","865,259.40","0.00","865,259.40","148,670.00","5.82","United States","NASDAQ","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","862,025.29","0.00","862,025.29","24,979.00","34.51","United States","NASDAQ","USD","1.00","USD","-"
"PPLI","PEOPLE","Communication","Equity","862,899.62","0.00","862,899.62","20,698.00","41.69","United States","NASDAQ","USD","1.00","USD","-"
"ARQT","ARCUTIS BIOTHERAPEUTICS INC","Health Care","Equity","855,453.30","0.00","855,453.30","31,278.00","27.35","United States","NASDAQ","USD","1.00","USD","-"
"EWTX","EDGEWISE THERAPEUTICS INC","Health Care","Equity","852,535.00","0.00","852,535.00","20,875.00","40.84","United States","NASDAQ","USD","1.00","USD","-"
"FUL","HB FULLER","Materials","Equity","853,379.70","0.00","853,379.70","15,321.00","55.70","United States","NYSE","USD","1.00","USD","-"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Communication","Equity","848,210.40","0.00","848,210.40","29,360.00","28.89","United States","NASDAQ","USD","1.00","USD","-"
"ABM","ABM INDUSTRIES INC","Industrials","Equity","849,797.76","0.00","849,797.76","17,808.00","47.72","United States","NYSE","USD","1.00","USD","-"
"CHH","CHOICE HOTELS INTERNATIONAL INC","Consumer Discretionary","Equity","845,809.56","0.00","845,809.56","7,653.00","110.52","United States","NYSE","USD","1.00","USD","-"
"WDFC","WD-40","Consumer Staples","Equity","842,735.19","0.00","842,735.19","3,643.00","231.33","United States","NASDAQ","USD","1.00","USD","-"
"FFBC","FIRST FINANCIAL BANCORP","Financials","Equity","840,246.96","0.00","840,246.96","24,808.00","33.87","United States","NASDAQ","USD","1.00","USD","-"
"KRMN","KARMAN HOLDINGS INC","Industrials","Equity","840,921.44","0.00","840,921.44","17,726.00","47.44","United States","NYSE","USD","1.00","USD","-"
"AEO","AMERICAN EAGLE OUTFITTERS INC","Consumer Discretionary","Equity","838,610.00","0.00","838,610.00","49,330.00","17.00","United States","NYSE","USD","1.00","USD","-"
"EXPO","EXPONENT INC","Industrials","Equity","836,751.36","0.00","836,751.36","13,619.00","61.44","United States","NASDAQ","USD","1.00","USD","-"
"SHOO","STEVEN MADDEN LTD","Consumer Discretionary","Equity","837,600.75","0.00","837,600.75","19,593.00","42.75","United States","NASDAQ","USD","1.00","USD","-"
"RRR","RED ROCK RESORTS ORS CLASS A INC","Consumer Discretionary","Equity","835,306.56","0.00","835,306.56","13,068.00","63.92","United States","NASDAQ","USD","1.00","USD","-"
"LOAR","LOAR HOLDINGS INC","Industrials","Equity","830,051.01","0.00","830,051.01","11,709.00","70.89","United States","NYSE","USD","1.00","USD","-"
"HNGE","HINGE HEALTH INC CLASS A","Health Care","Equity","822,017.22","0.00","822,017.22","11,062.00","74.31","United States","NYSE","USD","1.00","USD","-"
"TOWN","TOWNEBANK","Financials","Equity","820,410.25","0.00","820,410.25","22,385.00","36.65","United States","NASDAQ","USD","1.00","USD","-"
"VGNT","VERSIGENT PLC","Consumer Discretionary","Equity","812,883.05","0.00","812,883.05","19,517.00","41.65","United States","NYSE","USD","1.00","USD","-"
"FSLY","FASTLY INC CLASS A","Information Technology","Equity","809,539.28","0.00","809,539.28","39,997.00","20.24","United States","NASDAQ","USD","1.00","USD","-"
"ASO","ACADEMY SPORTS AND OUTDOORS INC","Consumer Discretionary","Equity","809,979.62","0.00","809,979.62","17,389.00","46.58","United States","NASDAQ","USD","1.00","USD","-"
"CPK","CHESAPEAKE UTILITIES CORP","Utilities","Equity","807,347.88","0.00","807,347.88","5,946.00","135.78","United States","NYSE","USD","1.00","USD","-"
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Financials","Equity","807,462.20","0.00","807,462.20","48,380.00","16.69","United States","NYSE","USD","1.00","USD","-"
"PHIN","PHINIA INC","Consumer Discretionary","Equity","805,770.81","0.00","805,770.81","10,279.00","78.39","United States","NYSE","USD","1.00","USD","-"
"STNE","STONECO LTD CLASS A","Financials","Equity","806,741.76","0.00","806,741.76","74,976.00","10.76","Brazil","NASDAQ","USD","1.00","USD","-"
"HGV","HILTON GRAND VACATIONS INC","Consumer Discretionary","Equity","803,458.26","0.00","803,458.26","16,434.00","48.89","United States","NYSE","USD","1.00","USD","-"
"CRGY","CRESCENT ENERGY CLASS A","Energy","Equity","803,562.27","0.00","803,562.27","71,301.00","11.27","United States","NYSE","USD","1.00","USD","-"
"NHC","NATIONAL HEALTHCARE CORP","Health Care","Equity","804,133.47","0.00","804,133.47","3,563.00","225.69","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"AMBA","AMBARELLA INC","Information Technology","Equity","802,291.28","0.00","802,291.28","11,788.00","68.06","United States","NASDAQ","USD","1.00","USD","-"
"HOG","HARLEY DAVIDSON INC","Consumer Discretionary","Equity","800,386.00","0.00","800,386.00","31,400.00","25.49","United States","NYSE","USD","1.00","USD","-"
"ACHR","ARCHER AVIATION INC CLASS A","Industrials","Equity","797,982.84","0.00","797,982.84","167,292.00","4.77","United States","NYSE","USD","1.00","USD","-"
"ATEN","A10 NETWORKS INC","Information Technology","Equity","798,765.16","0.00","798,765.16","23,308.00","34.27","United States","NYSE","USD","1.00","USD","-"
"CWT","CALIFORNIA WATER SERVICE GROUP","Utilities","Equity","798,840.00","0.00","798,840.00","15,750.00","50.72","United States","NYSE","USD","1.00","USD","-"
"CWK","CUSHMAN AND WAKEFIELD LTD","Real Estate","Equity","796,679.04","0.00","796,679.04","62,632.00","12.72","United States","NYSE","USD","1.00","USD","-"
"VECO","VEECO INSTRUMENTS INC","Information Technology","Equity","797,372.10","0.00","797,372.10","15,435.00","51.66","United States","NASDAQ","USD","1.00","USD","-"
"COCO","THE VITA COCO COMPANY INC","Consumer Staples","Equity","794,146.86","0.00","794,146.86","12,038.00","65.97","United States","NASDAQ","USD","1.00","USD","-"
"MGEE","MGE ENERGY INC","Utilities","Equity","794,858.48","0.00","794,858.48","9,644.00","82.42","United States","NASDAQ","USD","1.00","USD","-"
"STEP","STEPSTONE GROUP INC CLASS A","Financials","Equity","795,443.48","0.00","795,443.48","18,668.00","42.61","United States","NASDAQ","USD","1.00","USD","-"
"KMT","KENNAMETAL INC","Industrials","Equity","792,393.16","0.00","792,393.16","22,492.00","35.23","United States","NYSE","USD","1.00","USD","-"
"GRAL","GRAIL INC","Health Care","Equity","793,117.44","0.00","793,117.44","11,691.00","67.84","United States","NASDAQ","USD","1.00","USD","-"
"CELC","CELCUITY INC","Health Care","Equity","790,012.44","0.00","790,012.44","9,562.00","82.62","United States","NASDAQ","USD","1.00","USD","-"
"HWKN","HAWKINS INC","Materials","Equity","791,080.70","0.00","791,080.70","5,690.00","139.03","United States","NASDAQ","USD","1.00","USD","-"
"TRMK","TRUSTMARK CORP","Financials","Equity","791,251.36","0.00","791,251.36","16,976.00","46.61","United States","NASDAQ","USD","1.00","USD","-"
"OLN","OLIN CORP","Materials","Equity","787,941.60","0.00","787,941.60","33,963.00","23.20","United States","NYSE","USD","1.00","USD","-"
"CLDX","CELLDEX THERAPEUTICS INC","Health Care","Equity","788,261.04","0.00","788,261.04","22,343.00","35.28","United States","NASDAQ","USD","1.00","USD","-"
"ALM","ALMONTY INDUSTRIES INC","Materials","Equity","785,966.12","0.00","785,966.12","58,918.00","13.34","Canada","NASDAQ","USD","1.00","USD","-"
"RSI","RUSH STREET INTERACTIVE INC CLASS","Consumer Discretionary","Equity","784,115.64","0.00","784,115.64","24,948.00","31.43","United States","NYSE","USD","1.00","USD","-"
"DHT","DHT HOLDINGS INC","Energy","Equity","784,235.70","0.00","784,235.70","42,506.00","18.45","Bermuda","NYSE","USD","1.00","USD","-"
"DLB","DOLBY LABORATORIES INC CLASS A","Information Technology","Equity","785,095.56","0.00","785,095.56","15,746.00","49.86","United States","NYSE","USD","1.00","USD","-"
"WT","WISDOMTREE INC","Financials","Equity","780,606.30","0.00","780,606.30","40,134.00","19.45","United States","NYSE","USD","1.00","USD","-"
"AXTI","AXT INC","Information Technology","Equity","781,325.89","0.00","781,325.89","16,543.00","47.23","United States","NASDAQ","USD","1.00","USD","-"
"IDYA","IDEAYA BIOSCIENCES INC","Health Care","Equity","781,348.80","0.00","781,348.80","22,072.00","35.40","United States","NASDAQ","USD","1.00","USD","-"
"HNI","HNI CORP","Industrials","Equity","778,626.96","0.00","778,626.96","18,708.00","41.62","United States","NYSE","USD","1.00","USD","-"
"HAYW","HAYWARD HOLDINGS INC","Industrials","Equity","776,146.41","0.00","776,146.41","53,787.00","14.43","United States","NYSE","USD","1.00","USD","-"
"ANDE","ANDERSONS INC","Consumer Staples","Equity","776,322.90","0.00","776,322.90","9,990.00","77.71","United States","NASDAQ","USD","1.00","USD","-"
"RLAY","RELAY THERAPEUTICS INC","Health Care","Equity","777,596.36","0.00","777,596.36","42,169.00","18.44","United States","NASDAQ","USD","1.00","USD","-"
"MPT","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","775,063.08","0.00","775,063.08","160,137.00","4.84","United States","NYSE","USD","1.00","USD","-"
"ATKR","ATKORE INC","Industrials","Equity","776,032.01","0.00","776,032.01","10,127.00","76.63","United States","NYSE","USD","1.00","USD","-"
"PLUG","PLUG POWER INC","Industrials","Equity","772,267.54","0.00","772,267.54","369,506.00","2.09","United States","NASDAQ","USD","1.00","USD","-"
"PENG","PENGUIN SOLUTIONS INC","Information Technology","Equity","770,324.25","0.00","770,324.25","14,305.00","53.85","United States","NASDAQ","USD","1.00","USD","-"
"CLMT","CALUMET INC","Energy","Equity","771,056.55","0.00","771,056.55","18,495.00","41.69","United States","NASDAQ","USD","1.00","USD","-"
"CURB","CURBLINE PROPERTIES","Real Estate","Equity","768,801.60","0.00","768,801.60","24,360.00","31.56","United States","NYSE","USD","1.00","USD","-"
"MCY","MERCURY GENERAL CORP","Financials","Equity","766,944.72","0.00","766,944.72","7,149.00","107.28","United States","NYSE","USD","1.00","USD","-"
"FBNC","FIRST BANCORP","Financials","Equity","767,498.42","0.00","767,498.42","12,233.00","62.74","United States","NASDAQ","USD","1.00","USD","-"
"KD","KYNDRYL HOLDINGS INC","Information Technology","Equity","768,211.60","0.00","768,211.60","63,752.00","12.05","United States","NYSE","USD","1.00","USD","-"
"SEI","SOLARIS OILFIELD INFRASTRUCTURE IN","Energy","Equity","765,118.83","0.00","765,118.83","14,161.00","54.03","United States","NYSE","USD","1.00","USD","-"
"TRN","TRINITY INDUSTRIES INC","Industrials","Equity","765,707.88","0.00","765,707.88","20,468.00","37.41","United States","NYSE","USD","1.00","USD","-"
"BLBD","BLUE BIRD CORP","Industrials","Equity","764,209.80","0.00","764,209.80","10,029.00","76.20","United States","NASDAQ","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","761,826.24","0.00","761,826.24","26,712.00","28.52","United States","NYSE","USD","1.00","USD","-"
"BELFB","BEL FUSE INC CLASS B","Information Technology","Equity","762,203.20","0.00","762,203.20","2,794.00","272.80","United States","NASDAQ","USD","1.00","USD","-"
"GOLF","ACUSHNET HOLDINGS CORP","Consumer Discretionary","Equity","757,738.40","0.00","757,738.40","7,240.00","104.66","United States","NYSE","USD","1.00","USD","-"
"PATK","PATRICK INDUSTRIES INC","Consumer Discretionary","Equity","757,965.00","0.00","757,965.00","8,970.00","84.50","United States","NASDAQ","USD","1.00","USD","-"
"SMG","SCOTTS MIRACLE GRO","Materials","Equity","755,479.00","0.00","755,479.00","10,900.00","69.31","United States","NYSE","USD","1.00","USD","-"
"PRVA","PRIVIA HEALTH GROUP INC","Health Care","Equity","755,871.00","0.00","755,871.00","29,642.00","25.50","United States","NASDAQ","USD","1.00","USD","-"
"SBCF","SEACOAST BANKING OF FLORIDA","Financials","Equity","753,926.88","0.00","753,926.88","22,512.00","33.49","United States","NASDAQ","USD","1.00","USD","-"
"MGRC","MCGRATH RENT","Industrials","Equity","748,739.52","0.00","748,739.52","6,252.00","119.76","United States","NASDAQ","USD","1.00","USD","-"
"TBBK","BANCORP INC","Financials","Equity","745,688.34","0.00","745,688.34","11,133.00","66.98","United States","NASDAQ","USD","1.00","USD","-"
"DRH","DIAMONDROCK HOSPITALITY","Real Estate","Equity","741,213.70","0.00","741,213.70","57,682.00","12.85","United States","NASDAQ","USD","1.00","USD","-"
"IBRX","IMMUNITYBIO INC","Health Care","Equity","741,857.70","0.00","741,857.70","104,487.00","7.10","United States","NASDAQ","USD","1.00","USD","-"
"BANC","BANC OF CALIFORNIA INC","Financials","Equity","742,927.36","0.00","742,927.36","34,912.00","21.28","United States","NYSE","USD","1.00","USD","-"
"DOCS","DOXIMITY INC CLASS A","Health Care","Equity","742,981.70","0.00","742,981.70","36,385.00","20.42","United States","NYSE","USD","1.00","USD","-"
"JOE","ST JOE","Real Estate","Equity","740,035.56","0.00","740,035.56","11,913.00","62.12","United States","NYSE","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","740,096.91","0.00","740,096.91","4,241.00","174.51","United States","NYSE","USD","1.00","USD","-"
"ADEA","ADEIA INC","Information Technology","Equity","738,796.50","0.00","738,796.50","28,470.00","25.95","United States","NASDAQ","USD","1.00","USD","-"
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Real Estate","Equity","736,216.80","0.00","736,216.80","28,240.00","26.07","United States","NYSE","USD","1.00","USD","-"
